Date,Product,Category,Region,Channel,Units,Price,Revenue,Returns,Rating
2025-02-25,iPhone Case,Accessories,Khon Kaen,In-Store,35,599,20965,1,4.5
2025-09-06,Screen Protector,Accessories,Phuket,Online,26,349,9074,1,4.3
2025-04-12,Mouse Pad,Accessories,Chiang Mai,Marketplace,42,199,8358,1,4.4
2025-07-21,Laptop Bag,Bags,Phuket,In-Store,49,349,17101,0,3.2
2025-03-20,Mouse Pad,Accessories,Bangkok,Online,3,890,2670,0,4.0
2025-04-17,Mouse Pad,Accessories,Chiang Mai,Marketplace,31,149,4619,3,3.0
2025-01-13,USB-C Cable,Accessories,Pattaya,Online,44,149,6556,4,4.0
2025-07-06,Wireless Charger,Electronics,Bangkok,Online,33,99,3267,3,3.2
2025-10-26,iPhone Case,Accessories,Phuket,Marketplace,38,299,11362,3,3.7
2025-08-18,Keyboard Cover,Accessories,Khon Kaen,Marketplace,48,349,16752,1,3.2
2025-01-14,USB-C Cable,Accessories,Pattaya,Online,27,1590,42930,2,4.3
2025-12-01,Phone Stand,Accessories,Chiang Mai,In-Store,40,149,5960,4,4.7
2025-12-05,Keyboard Cover,Accessories,Phuket,Marketplace,1,99,99,0,4.4
2025-08-24,Screen Protector,Accessories,Khon Kaen,In-Store,4,1590,6360,1,3.5
2025-05-05,iPhone Case,Accessories,Chiang Mai,Marketplace,37,1290,47730,0,3.3
2025-07-18,Laptop Bag,Bags,Khon Kaen,Online,21,890,18690,2,4.3
2025-11-27,iPhone Case,Accessories,Bangkok,Marketplace,11,599,6589,0,3.0
2025-07-31,Phone Stand,Accessories,Bangkok,Online,46,99,4554,3,4.8
2025-09-06,Power Bank,Electronics,Phuket,Marketplace,4,299,1196,1,3.7
2025-11-29,Keyboard Cover,Accessories,Chiang Mai,Marketplace,47,349,16403,3,4.1
2025-04-07,Screen Protector,Accessories,Pattaya,Marketplace,27,1290,34830,0,4.5
2025-03-07,Mouse Pad,Accessories,Chiang Mai,Online,9,890,8010,0,3.5
2025-02-04,Wireless Charger,Electronics,Chiang Mai,Online,27,199,5373,2,4.0
2025-12-09,Wireless Charger,Electronics,Khon Kaen,In-Store,37,199,7363,0,3.4
2025-08-27,Wireless Charger,Electronics,Khon Kaen,Marketplace,10,890,8900,1,3.5
2025-05-23,Laptop Bag,Bags,Khon Kaen,Online,11,349,3839,1,4.1
2025-01-09,Mouse Pad,Accessories,Chiang Mai,Online,24,349,8376,2,4.0
2025-03-03,USB-C Cable,Accessories,Chiang Mai,Marketplace,18,599,10782,0,4.9
2025-05-27,Keyboard Cover,Accessories,Chiang Mai,In-Store,46,199,9154,0,4.2
2025-12-14,Power Bank,Electronics,Bangkok,In-Store,36,599,21564,0,4.9
2025-08-12,Screen Protector,Accessories,Khon Kaen,In-Store,23,349,8027,2,3.0
2025-05-27,Power Bank,Electronics,Pattaya,Marketplace,24,1290,30960,0,3.5
2025-12-23,iPhone Case,Accessories,Bangkok,In-Store,40,599,23960,0,4.4
2025-11-19,Bluetooth Earbuds,Electronics,Bangkok,Online,19,890,16910,0,4.0
2025-06-19,Screen Protector,Accessories,Khon Kaen,Online,46,349,16054,2,3.4
2025-04-20,USB-C Cable,Accessories,Khon Kaen,Online,19,1290,24510,0,3.5
2025-06-13,iPhone Case,Accessories,Khon Kaen,In-Store,12,299,3588,0,4.4
2025-08-28,Power Bank,Electronics,Chiang Mai,In-Store,10,349,3490,0,3.7
2025-12-02,iPhone Case,Accessories,Chiang Mai,Marketplace,5,99,495,1,4.8
2025-10-05,Bluetooth Earbuds,Electronics,Pattaya,Marketplace,27,99,2673,2,3.4
2025-08-14,iPhone Case,Accessories,Bangkok,Online,46,1290,59340,4,3.8
2025-08-19,Keyboard Cover,Accessories,Bangkok,Marketplace,23,349,8027,1,3.1
2025-07-04,Wireless Charger,Electronics,Khon Kaen,Marketplace,28,599,16772,2,4.2
2025-07-13,Wireless Charger,Electronics,Pattaya,Marketplace,48,1290,61920,3,4.6
2025-04-27,Mouse Pad,Accessories,Phuket,Online,49,349,17101,4,4.5
2025-12-05,Power Bank,Electronics,Pattaya,Marketplace,13,99,1287,0,3.0
2025-09-30,Keyboard Cover,Accessories,Khon Kaen,Marketplace,9,149,1341,0,3.9
2025-06-11,Phone Stand,Accessories,Bangkok,In-Store,28,1290,36120,0,4.8
2025-03-29,Laptop Bag,Bags,Phuket,In-Store,2,1590,3180,1,4.1
2025-10-10,Mouse Pad,Accessories,Pattaya,Marketplace,20,890,17800,0,3.4
2025-08-27,iPhone Case,Accessories,Bangkok,In-Store,30,299,8970,1,4.9
2025-04-26,Screen Protector,Accessories,Chiang Mai,Marketplace,43,299,12857,1,4.2
2025-10-22,Mouse Pad,Accessories,Chiang Mai,Marketplace,1,199,199,0,3.7
2025-04-17,Mouse Pad,Accessories,Bangkok,Marketplace,5,1590,7950,0,4.4
2025-01-16,Bluetooth Earbuds,Electronics,Phuket,Online,11,199,2189,1,4.0
2025-12-22,Mouse Pad,Accessories,Bangkok,Marketplace,43,1290,55470,0,3.3
2025-06-14,Power Bank,Electronics,Bangkok,In-Store,15,149,2235,1,3.2
2025-12-12,Keyboard Cover,Accessories,Pattaya,Marketplace,43,1290,55470,0,3.1
2025-04-14,iPhone Case,Accessories,Pattaya,In-Store,44,890,39160,3,4.4
2025-07-12,Bluetooth Earbuds,Electronics,Phuket,Marketplace,50,299,14950,5,4.8
2025-12-02,Bluetooth Earbuds,Electronics,Khon Kaen,Marketplace,8,349,2792,1,3.0
2025-07-03,iPhone Case,Accessories,Bangkok,Marketplace,1,149,149,1,4.3
2025-12-17,Phone Stand,Accessories,Bangkok,Marketplace,38,199,7562,0,4.4
2025-02-11,Power Bank,Electronics,Bangkok,Online,7,149,1043,0,4.1
2025-06-16,USB-C Cable,Accessories,Chiang Mai,Online,6,299,1794,1,4.8
2025-07-04,iPhone Case,Accessories,Chiang Mai,Marketplace,41,349,14309,1,3.7
2025-09-20,Phone Stand,Accessories,Phuket,In-Store,15,149,2235,1,4.1
2025-07-06,USB-C Cable,Accessories,Bangkok,Online,20,1590,31800,0,4.6
2025-03-04,Screen Protector,Accessories,Bangkok,Online,13,1290,16770,0,4.9
2025-12-26,Mouse Pad,Accessories,Khon Kaen,In-Store,38,1590,60420,1,3.7
2025-12-18,Keyboard Cover,Accessories,Bangkok,In-Store,46,1590,73140,2,5.0
2025-10-14,iPhone Case,Accessories,Chiang Mai,Online,7,299,2093,0,3.2
2025-11-12,iPhone Case,Accessories,Chiang Mai,Online,27,199,5373,2,4.0
2025-05-25,Screen Protector,Accessories,Phuket,In-Store,41,299,12259,3,4.1
2025-10-24,Screen Protector,Accessories,Pattaya,In-Store,28,599,16772,1,4.8
2025-08-27,Laptop Bag,Bags,Chiang Mai,In-Store,44,1590,69960,2,3.0
2025-04-29,USB-C Cable,Accessories,Bangkok,Marketplace,34,890,30260,3,3.3
2025-11-05,Power Bank,Electronics,Bangkok,In-Store,26,890,23140,1,3.0
2025-12-23,Phone Stand,Accessories,Pattaya,In-Store,3,1290,3870,0,4.7
2025-04-23,Wireless Charger,Electronics,Khon Kaen,Marketplace,36,1290,46440,0,4.8
2025-05-13,Keyboard Cover,Accessories,Khon Kaen,In-Store,47,149,7003,2,4.6
2025-01-18,Phone Stand,Accessories,Chiang Mai,Online,7,349,2443,1,3.2
2025-12-06,Phone Stand,Accessories,Pattaya,Marketplace,10,890,8900,1,4.1
2025-01-05,Laptop Bag,Bags,Pattaya,Online,17,299,5083,1,3.3
2025-08-16,Screen Protector,Accessories,Pattaya,In-Store,31,149,4619,2,3.7
2025-08-15,iPhone Case,Accessories,Phuket,In-Store,15,890,13350,1,4.9
2025-09-02,Phone Stand,Accessories,Bangkok,Online,13,1290,16770,1,3.9
2025-01-19,Screen Protector,Accessories,Bangkok,Online,19,599,11381,1,4.7
2025-06-27,Phone Stand,Accessories,Bangkok,In-Store,31,599,18569,2,3.5
2025-07-24,Power Bank,Electronics,Phuket,Online,25,599,14975,0,4.8
2025-10-07,Mouse Pad,Accessories,Bangkok,Marketplace,47,149,7003,4,4.7
2025-01-03,Screen Protector,Accessories,Chiang Mai,Marketplace,5,599,2995,0,3.8
2025-01-13,Laptop Bag,Bags,Chiang Mai,In-Store,35,1590,55650,2,4.3
2025-07-04,Bluetooth Earbuds,Electronics,Pattaya,Online,22,599,13178,2,3.0
2025-01-08,Wireless Charger,Electronics,Khon Kaen,In-Store,15,1590,23850,1,4.3
2025-09-20,Mouse Pad,Accessories,Pattaya,In-Store,45,1290,58050,0,4.2
2025-11-07,Bluetooth Earbuds,Electronics,Phuket,In-Store,9,199,1791,1,5.0
2025-09-30,Mouse Pad,Accessories,Pattaya,In-Store,1,199,199,1,4.0
2025-03-21,Mouse Pad,Accessories,Chiang Mai,Online,10,149,1490,0,3.7
2025-05-31,Laptop Bag,Bags,Chiang Mai,Marketplace,17,199,3383,1,3.8
2025-05-24,Phone Stand,Accessories,Pattaya,Marketplace,25,149,3725,1,4.9
2025-04-07,Bluetooth Earbuds,Electronics,Pattaya,Marketplace,13,299,3887,0,3.4
2025-09-04,Screen Protector,Accessories,Phuket,In-Store,20,299,5980,1,4.5
2025-05-18,Wireless Charger,Electronics,Khon Kaen,Marketplace,43,99,4257,3,4.2
2025-12-22,Keyboard Cover,Accessories,Khon Kaen,In-Store,22,149,3278,2,3.5
2025-12-16,iPhone Case,Accessories,Khon Kaen,Online,19,349,6631,1,4.4
2025-08-04,Wireless Charger,Electronics,Bangkok,Marketplace,6,299,1794,0,3.3
2025-03-12,Wireless Charger,Electronics,Khon Kaen,Online,16,199,3184,0,3.8
2025-09-06,USB-C Cable,Accessories,Pattaya,In-Store,16,1590,25440,1,4.8
2025-11-01,Mouse Pad,Accessories,Chiang Mai,In-Store,20,1590,31800,1,5.0
2025-07-21,Power Bank,Electronics,Bangkok,Marketplace,29,99,2871,2,4.3
2025-06-08,iPhone Case,Accessories,Phuket,Online,45,1590,71550,2,3.1
2025-04-02,USB-C Cable,Accessories,Bangkok,Marketplace,33,99,3267,1,4.7
2025-08-01,Keyboard Cover,Accessories,Phuket,In-Store,12,299,3588,1,4.2
2025-05-07,USB-C Cable,Accessories,Pattaya,Marketplace,50,299,14950,3,3.8
2025-12-12,Keyboard Cover,Accessories,Chiang Mai,In-Store,8,890,7120,0,3.9
2025-04-10,Laptop Bag,Bags,Chiang Mai,Online,31,199,6169,2,4.8
2025-04-02,Power Bank,Electronics,Phuket,In-Store,3,299,897,0,4.4
2025-12-05,Wireless Charger,Electronics,Bangkok,Marketplace,46,149,6854,2,5.0
2025-07-20,USB-C Cable,Accessories,Khon Kaen,In-Store,6,199,1194,0,4.9
2025-11-11,Screen Protector,Accessories,Phuket,Marketplace,37,199,7363,1,4.2
2025-12-01,Screen Protector,Accessories,Bangkok,In-Store,27,890,24030,1,4.6
2025-08-17,Mouse Pad,Accessories,Phuket,Online,8,1590,12720,0,4.6
2025-09-10,iPhone Case,Accessories,Chiang Mai,Online,6,199,1194,1,3.3
2025-05-29,Phone Stand,Accessories,Bangkok,Marketplace,36,199,7164,3,4.2
2025-02-10,Screen Protector,Accessories,Pattaya,Online,36,299,10764,0,4.9
2025-03-17,Mouse Pad,Accessories,Pattaya,In-Store,49,199,9751,4,4.9
2025-05-06,iPhone Case,Accessories,Chiang Mai,Online,11,299,3289,0,4.8
2025-09-25,Keyboard Cover,Accessories,Phuket,Online,27,199,5373,1,4.9
2025-05-18,USB-C Cable,Accessories,Phuket,In-Store,2,349,698,0,4.6
2025-05-08,Bluetooth Earbuds,Electronics,Bangkok,Online,12,890,10680,0,3.6
2025-09-09,Mouse Pad,Accessories,Khon Kaen,Online,46,890,40940,4,3.9
2025-03-13,Power Bank,Electronics,Pattaya,Marketplace,12,1290,15480,1,4.8
2025-01-01,Screen Protector,Accessories,Pattaya,Marketplace,29,99,2871,0,3.6
2025-04-04,iPhone Case,Accessories,Phuket,In-Store,6,99,594,0,4.7
2025-11-21,Mouse Pad,Accessories,Pattaya,In-Store,26,149,3874,2,3.9
2025-11-18,Screen Protector,Accessories,Pattaya,Online,39,99,3861,0,4.6
2025-07-02,Wireless Charger,Electronics,Bangkok,In-Store,35,199,6965,1,4.8
2025-02-20,Power Bank,Electronics,Khon Kaen,Marketplace,45,890,40050,4,4.2
2025-03-25,Keyboard Cover,Accessories,Pattaya,In-Store,36,299,10764,1,3.3
2025-11-02,Phone Stand,Accessories,Pattaya,Online,32,99,3168,0,3.8
2025-08-09,Keyboard Cover,Accessories,Phuket,Online,4,599,2396,0,3.2
2025-06-16,Wireless Charger,Electronics,Khon Kaen,Marketplace,36,149,5364,3,4.9
2025-11-19,Phone Stand,Accessories,Pattaya,In-Store,39,149,5811,2,4.4
2025-12-09,Keyboard Cover,Accessories,Pattaya,Online,15,1290,19350,0,3.2
2025-01-06,iPhone Case,Accessories,Pattaya,Marketplace,48,890,42720,4,4.8
2025-11-06,USB-C Cable,Accessories,Pattaya,Marketplace,49,199,9751,4,4.3
2025-01-09,Screen Protector,Accessories,Bangkok,Marketplace,50,149,7450,2,4.8
2025-07-28,Bluetooth Earbuds,Electronics,Pattaya,Online,8,199,1592,1,3.9
2025-08-23,Laptop Bag,Bags,Bangkok,Marketplace,22,199,4378,0,4.5
2025-09-26,Laptop Bag,Bags,Chiang Mai,Marketplace,35,599,20965,3,4.6
2025-12-31,USB-C Cable,Accessories,Phuket,Online,11,349,3839,1,3.8
2025-11-22,Bluetooth Earbuds,Electronics,Phuket,Online,26,199,5174,1,4.6
2025-04-13,USB-C Cable,Accessories,Pattaya,In-Store,25,149,3725,2,3.4
2025-09-16,iPhone Case,Accessories,Chiang Mai,Marketplace,26,599,15574,1,4.0
2025-02-17,iPhone Case,Accessories,Phuket,Online,5,99,495,0,3.0
2025-06-02,iPhone Case,Accessories,Khon Kaen,Online,50,599,29950,2,3.0
2025-01-15,Wireless Charger,Electronics,Chiang Mai,In-Store,27,149,4023,1,4.6
2025-06-13,USB-C Cable,Accessories,Phuket,Marketplace,46,99,4554,1,4.3
2025-09-12,Screen Protector,Accessories,Bangkok,Online,17,1590,27030,1,3.3
2025-05-20,Laptop Bag,Bags,Chiang Mai,Marketplace,47,349,16403,2,4.9
2025-06-10,Phone Stand,Accessories,Chiang Mai,In-Store,49,890,43610,0,3.0
2025-03-04,USB-C Cable,Accessories,Chiang Mai,In-Store,27,1590,42930,0,4.7
2025-08-20,USB-C Cable,Accessories,Phuket,Marketplace,39,299,11661,2,3.5
2025-10-28,Screen Protector,Accessories,Phuket,Marketplace,7,199,1393,1,3.1
2025-12-04,Screen Protector,Accessories,Phuket,Online,24,99,2376,2,4.7
2025-05-05,iPhone Case,Accessories,Pattaya,Online,24,349,8376,0,4.8
2025-11-06,USB-C Cable,Accessories,Chiang Mai,Marketplace,32,99,3168,0,4.3
2025-05-15,Mouse Pad,Accessories,Bangkok,Online,31,1290,39990,2,4.9
2025-03-17,Laptop Bag,Bags,Pattaya,In-Store,31,1290,39990,2,3.3
2025-07-17,Screen Protector,Accessories,Bangkok,In-Store,26,890,23140,2,3.7
2025-06-15,Phone Stand,Accessories,Chiang Mai,Online,7,890,6230,1,4.2
2025-06-21,USB-C Cable,Accessories,Chiang Mai,Online,20,599,11980,2,4.1
2025-08-18,USB-C Cable,Accessories,Khon Kaen,In-Store,28,199,5572,2,3.1
2025-03-04,Bluetooth Earbuds,Electronics,Bangkok,Online,19,299,5681,1,3.0
2025-01-16,Mouse Pad,Accessories,Phuket,Marketplace,39,149,5811,2,3.4
2025-04-14,Mouse Pad,Accessories,Pattaya,Online,11,1590,17490,0,4.5
2025-10-02,Mouse Pad,Accessories,Phuket,In-Store,24,1590,38160,2,3.5
2025-05-01,Keyboard Cover,Accessories,Chiang Mai,Online,14,99,1386,1,3.8
2025-03-25,Laptop Bag,Bags,Bangkok,In-Store,36,1290,46440,2,4.3
2025-11-16,Screen Protector,Accessories,Phuket,Marketplace,2,1590,3180,1,3.0
2025-08-28,USB-C Cable,Accessories,Khon Kaen,Online,7,99,693,1,3.8
2025-10-09,USB-C Cable,Accessories,Phuket,Marketplace,34,890,30260,1,3.7
2025-06-23,Wireless Charger,Electronics,Chiang Mai,Online,2,99,198,1,4.1
2025-04-16,Power Bank,Electronics,Bangkok,Online,19,1290,24510,1,4.0
2025-06-17,Phone Stand,Accessories,Bangkok,Online,4,890,3560,0,4.3
2025-12-22,Screen Protector,Accessories,Khon Kaen,Marketplace,28,199,5572,1,3.7
2025-08-20,USB-C Cable,Accessories,Khon Kaen,Marketplace,21,149,3129,0,4.8
2025-12-12,Screen Protector,Accessories,Bangkok,Marketplace,32,890,28480,2,3.9
2025-07-18,Keyboard Cover,Accessories,Khon Kaen,Online,29,599,17371,1,3.4
2025-08-08,iPhone Case,Accessories,Phuket,Online,7,299,2093,1,3.2
2025-07-06,Power Bank,Electronics,Bangkok,Marketplace,26,599,15574,1,4.0
2025-08-01,Phone Stand,Accessories,Khon Kaen,Marketplace,45,1290,58050,4,4.8
2025-06-05,USB-C Cable,Accessories,Phuket,Marketplace,16,890,14240,0,4.4
2025-08-13,iPhone Case,Accessories,Chiang Mai,Marketplace,4,299,1196,0,4.0
2025-08-14,Phone Stand,Accessories,Khon Kaen,Online,36,890,32040,0,4.3
2025-03-15,Screen Protector,Accessories,Chiang Mai,Marketplace,17,299,5083,1,3.3
2025-12-16,Wireless Charger,Electronics,Chiang Mai,Marketplace,50,890,44500,0,4.6
2025-05-24,Phone Stand,Accessories,Khon Kaen,In-Store,1,599,599,0,4.1
2025-06-02,Bluetooth Earbuds,Electronics,Phuket,Online,32,199,6368,0,3.9
2025-01-21,Wireless Charger,Electronics,Chiang Mai,Marketplace,22,1590,34980,2,4.8
2025-02-01,Bluetooth Earbuds,Electronics,Phuket,In-Store,48,199,9552,3,4.4
2025-07-24,Wireless Charger,Electronics,Khon Kaen,Marketplace,30,1590,47700,3,4.5
2025-08-30,USB-C Cable,Accessories,Phuket,In-Store,6,199,1194,0,3.9
2025-08-12,iPhone Case,Accessories,Pattaya,Marketplace,9,349,3141,0,3.7
2025-11-28,Bluetooth Earbuds,Electronics,Phuket,Online,46,99,4554,0,3.5
2025-08-15,Screen Protector,Accessories,Phuket,Marketplace,46,599,27554,1,3.0
2025-05-16,Phone Stand,Accessories,Pattaya,In-Store,30,1590,47700,3,4.1
2025-01-01,Bluetooth Earbuds,Electronics,Khon Kaen,In-Store,5,890,4450,0,4.4
2025-05-21,Mouse Pad,Accessories,Pattaya,Online,26,1290,33540,2,3.8
2025-03-11,Screen Protector,Accessories,Chiang Mai,Marketplace,3,199,597,1,4.3
2025-10-08,Power Bank,Electronics,Bangkok,Marketplace,27,99,2673,2,3.1
2025-07-21,Laptop Bag,Bags,Chiang Mai,Online,3,599,1797,0,3.6
2025-01-15,USB-C Cable,Accessories,Pattaya,Online,22,299,6578,0,4.9
2025-05-25,Phone Stand,Accessories,Chiang Mai,Online,30,599,17970,3,4.4
2025-02-02,Laptop Bag,Bags,Pattaya,In-Store,20,149,2980,1,4.0
2025-02-23,Laptop Bag,Bags,Bangkok,In-Store,2,149,298,1,4.2
2025-02-17,iPhone Case,Accessories,Phuket,Online,42,99,4158,4,3.2
2025-08-28,Keyboard Cover,Accessories,Khon Kaen,Online,29,149,4321,2,4.4
2025-12-03,Screen Protector,Accessories,Phuket,In-Store,19,149,2831,0,4.1
2025-08-19,iPhone Case,Accessories,Khon Kaen,Marketplace,28,599,16772,0,5.0
2025-07-05,USB-C Cable,Accessories,Bangkok,Online,9,349,3141,1,3.9
2025-05-08,Bluetooth Earbuds,Electronics,Pattaya,Marketplace,38,299,11362,1,4.3
2025-04-10,Laptop Bag,Bags,Khon Kaen,Marketplace,50,1590,79500,3,3.5
2025-04-02,Power Bank,Electronics,Khon Kaen,Marketplace,21,599,12579,1,4.3
2025-11-26,Power Bank,Electronics,Bangkok,Online,42,890,37380,0,4.2
2025-03-09,Laptop Bag,Bags,Khon Kaen,Online,20,349,6980,0,3.5
2025-03-22,Bluetooth Earbuds,Electronics,Chiang Mai,In-Store,19,599,11381,0,4.4
2025-11-29,Wireless Charger,Electronics,Phuket,Marketplace,1,1290,1290,1,3.5
2025-01-07,Mouse Pad,Accessories,Khon Kaen,Online,7,199,1393,0,4.7
2025-08-29,Wireless Charger,Electronics,Chiang Mai,Online,14,149,2086,1,3.2
2025-04-03,Mouse Pad,Accessories,Chiang Mai,In-Store,38,890,33820,0,3.8
2025-08-08,Phone Stand,Accessories,Phuket,Marketplace,26,1290,33540,0,4.0
2025-01-15,iPhone Case,Accessories,Khon Kaen,Marketplace,37,1290,47730,3,3.6
2025-07-07,Screen Protector,Accessories,Pattaya,Marketplace,25,890,22250,0,3.5
2025-04-12,Power Bank,Electronics,Khon Kaen,In-Store,12,890,10680,1,3.5
2025-07-19,Phone Stand,Accessories,Phuket,In-Store,21,1290,27090,2,4.1
2025-10-04,Wireless Charger,Electronics,Khon Kaen,Online,12,1590,19080,1,4.8
2025-02-22,iPhone Case,Accessories,Bangkok,Online,1,890,890,1,3.2
2025-12-27,Mouse Pad,Accessories,Chiang Mai,In-Store,27,149,4023,0,3.5
2025-02-18,Wireless Charger,Electronics,Phuket,In-Store,29,1290,37410,0,4.4
2025-03-14,Mouse Pad,Accessories,Phuket,Online,43,149,6407,3,3.2
2025-02-10,Bluetooth Earbuds,Electronics,Chiang Mai,Marketplace,40,199,7960,0,3.3
2025-05-27,Screen Protector,Accessories,Phuket,Online,9,1590,14310,1,3.8
2025-03-01,Mouse Pad,Accessories,Bangkok,Marketplace,21,299,6279,0,4.0
2025-02-18,Phone Stand,Accessories,Bangkok,In-Store,16,1590,25440,1,4.4
2025-10-15,Laptop Bag,Bags,Chiang Mai,Marketplace,19,99,1881,1,3.3
2025-06-11,Mouse Pad,Accessories,Chiang Mai,Online,28,890,24920,2,4.3
2025-04-09,iPhone Case,Accessories,Phuket,Online,9,299,2691,0,4.3
2025-01-07,Laptop Bag,Bags,Pattaya,Online,15,199,2985,1,4.3
2025-03-15,Mouse Pad,Accessories,Chiang Mai,Online,18,149,2682,0,3.9
2025-06-19,USB-C Cable,Accessories,Khon Kaen,Marketplace,10,599,5990,1,3.4
2025-02-09,Keyboard Cover,Accessories,Bangkok,Online,40,599,23960,4,3.7
2025-01-16,Mouse Pad,Accessories,Phuket,Marketplace,9,299,2691,0,4.3
2025-06-26,Mouse Pad,Accessories,Chiang Mai,Online,43,890,38270,4,4.2
2025-09-02,Keyboard Cover,Accessories,Khon Kaen,In-Store,25,199,4975,2,3.6
2025-01-19,Wireless Charger,Electronics,Bangkok,Online,39,149,5811,1,4.0
2025-04-01,Bluetooth Earbuds,Electronics,Pattaya,Online,1,1290,1290,1,4.8
2025-09-23,Phone Stand,Accessories,Phuket,In-Store,16,99,1584,0,4.0
2025-09-23,Mouse Pad,Accessories,Phuket,Marketplace,11,599,6589,0,3.5
2025-04-21,Mouse Pad,Accessories,Chiang Mai,Marketplace,45,349,15705,4,4.6
2025-09-14,Power Bank,Electronics,Bangkok,In-Store,49,599,29351,2,3.7
2025-01-08,Phone Stand,Accessories,Chiang Mai,Online,49,99,4851,1,4.5
2025-07-17,Laptop Bag,Bags,Bangkok,Marketplace,8,199,1592,1,4.5
2025-12-14,Laptop Bag,Bags,Bangkok,Online,19,1590,30210,1,4.6
2025-08-30,Phone Stand,Accessories,Khon Kaen,Online,8,349,2792,1,4.2
2025-07-14,USB-C Cable,Accessories,Bangkok,Online,2,199,398,0,3.2
2025-02-06,Bluetooth Earbuds,Electronics,Pattaya,Online,49,1590,77910,0,3.8
2025-02-18,iPhone Case,Accessories,Bangkok,In-Store,22,149,3278,2,3.6
2025-03-30,USB-C Cable,Accessories,Chiang Mai,Marketplace,14,99,1386,0,3.4
2025-10-17,USB-C Cable,Accessories,Phuket,Marketplace,17,599,10183,1,4.3
2025-12-31,USB-C Cable,Accessories,Bangkok,In-Store,22,199,4378,0,3.2
2025-07-02,Power Bank,Electronics,Pattaya,In-Store,37,99,3663,1,4.4
2025-02-20,Phone Stand,Accessories,Pattaya,Online,12,599,7188,0,3.5
2025-01-28,Wireless Charger,Electronics,Pattaya,Marketplace,46,349,16054,4,3.2
2025-01-07,Keyboard Cover,Accessories,Pattaya,Online,5,299,1495,0,4.2
2025-09-13,Mouse Pad,Accessories,Bangkok,Marketplace,36,199,7164,0,3.6
2025-12-17,Screen Protector,Accessories,Chiang Mai,Online,27,599,16173,1,3.6
2025-11-05,Power Bank,Electronics,Pattaya,Marketplace,12,599,7188,1,3.3
2025-02-27,Keyboard Cover,Accessories,Chiang Mai,Online,26,1590,41340,0,3.7
2025-07-23,Wireless Charger,Electronics,Bangkok,Online,31,299,9269,1,4.5
2025-09-07,Keyboard Cover,Accessories,Bangkok,In-Store,21,149,3129,0,4.8
2025-06-26,Laptop Bag,Bags,Khon Kaen,Marketplace,12,890,10680,0,4.2
2025-02-23,Screen Protector,Accessories,Bangkok,Online,41,299,12259,4,3.8
2025-05-03,Phone Stand,Accessories,Bangkok,In-Store,40,1290,51600,1,4.5
2025-08-15,Wireless Charger,Electronics,Bangkok,Online,30,890,26700,3,3.2
2025-04-29,Phone Stand,Accessories,Khon Kaen,Online,50,599,29950,1,3.3
2025-04-16,Wireless Charger,Electronics,Bangkok,Marketplace,37,99,3663,2,4.4
2025-11-09,Bluetooth Earbuds,Electronics,Phuket,Marketplace,21,1590,33390,0,3.2
2025-06-16,USB-C Cable,Accessories,Bangkok,In-Store,23,349,8027,0,4.6
2025-09-29,Phone Stand,Accessories,Khon Kaen,Online,20,349,6980,0,4.5
2025-04-23,Bluetooth Earbuds,Electronics,Bangkok,Online,3,299,897,0,4.8
2025-07-13,Keyboard Cover,Accessories,Bangkok,In-Store,21,299,6279,1,4.5
2025-03-17,Laptop Bag,Bags,Bangkok,Marketplace,44,99,4356,0,3.2
2025-04-30,iPhone Case,Accessories,Chiang Mai,Online,50,599,29950,4,3.2
2025-12-03,Screen Protector,Accessories,Phuket,In-Store,39,99,3861,2,4.2
2025-10-21,iPhone Case,Accessories,Pattaya,Marketplace,44,199,8756,3,4.1
2025-06-03,USB-C Cable,Accessories,Pattaya,Online,21,1290,27090,0,4.9
2025-11-05,Wireless Charger,Electronics,Bangkok,Marketplace,28,599,16772,0,3.6
2025-05-11,Bluetooth Earbuds,Electronics,Chiang Mai,Online,15,349,5235,1,3.6
